labels,sensor1_integral_value,sensor1_max_gradient,sensor1_ mean_gradient,sensor1_variance_value,sensor1_wavelt_energy,sensor1_RSAV,sensor2_integral_value,sensor2_max_gradient,sensor2_ mean_gradient,sensor2_variance_value,sensor2_wavelt_energy,sensor2_RSAV,sensor3_integral_value,sensor3_max_gradient,sensor3_ mean_gradient,sensor3_variance_value,sensor3_wavelt_energy,sensor3_RSAV,sensor4_integral_value,sensor4_max_gradient,sensor4_ mean_gradient,sensor4_variance_value,sensor4_wavelt_energy,sensor4_RSAV,sensor5_integral_value,sensor5_max_gradient,sensor5_ mean_gradient,sensor5_variance_value,sensor5_wavelt_energy,sensor5_RSAV,sensor6_integral_value,sensor6_max_gradient,sensor6_ mean_gradient,sensor6_variance_value,sensor6_wavelt_energy,sensor6_RSAV,sensor7_integral_value,sensor7_max_gradient,sensor7_ mean_gradient,sensor7_variance_value,sensor7_wavelt_energy,sensor7_RSAV,sensor8_integral_value,sensor8_max_gradient,sensor8_ mean_gradient,sensor8_variance_value,sensor8_wavelt_energy,sensor8_RSAV
1,34.78427768,0.614937863,0,325.2999984,34.50883332,35.86666667,0,602.9031566,1.409510918,0.015395371,0,7.217674183,1.280154102,0,0,5.768221574,0.061577462,0.000749489,0,0.70877096,0.055845448,0,0,1.72944375,7.551318121,0.00339992,0,2543.992549,9.090030667,0,0,26861.70084,12914.47217,4.077704616,0,1192552.527,12770.22097,13500,0,4711653.657,20,0.369720614,0,200,20,20,0,490.6633411
1,35.29269318,0.322465937,0,150.4379637,34.98521533,35.86666667,0,230.1321184,1.118569644,0.007972868,0,1.937424882,0.936847742,0,0,1.317784257,0.046341802,0.000296129,0,0.27784716,0.043830888,0,0,0.427208791,2.820212123,0.000600534,0,443.5862924,4.383616821,0,0,1305.741093,13138.31933,1.113520359,0,251777.0328,12965.89419,13500,0,599034.9297,20,0.203255099,0,92.03915128,20,20,0,160.7089124
1,35.41164554,0.493033518,0,268.7852235,35.14285595,35.86666667,0,309.0689703,0.92360921,0.012557268,0,3.918441721,1.009258047,0,0,2.854673648,0.035813263,4.74E-05,0,0.58077806,0.040991783,0,0,0.855324832,1.782318591,0.002701745,0,1948.459029,3.453277612,0,0,5622.386877,13198.02812,2.636934128,0,821401.9508,13051.91406,13500,0,1189937.777,20,0.233546385,0,176.0218958,20,20,0,252.7662644
1,35.22796236,0.275789512,0,126.1253291,34.89716753,35.86666667,0,198.3868866,1.156202773,0.00576248,0,1.806122449,0.952626882,0,0,1.103082049,0.049691696,0.0001016,0,0.19965831,0.044191706,0,0,0.333654848,3.348492096,0.000580745,0,276.0901007,4.976998398,0,0,882.7182755,13106.12292,0.818547653,0,175711.7846,12921.14504,13500,0,442106.6988,20,0.178644462,0,73.1771005,20,20,0,134.7162626
1,35.37605157,0.543944626,0,322.1263529,35.07439757,35.86666667,0,464.528213,1.238311418,0.012542393,0,5.320491462,1.081602904,0,0,2.627327899,0.047326312,0.000692844,0,0.692225153,0.047618618,0,0,1.192788829,2.414594179,0.001216226,0,2298.096505,4.210112878,0,0,10951.63914,13185.89646,3.141715948,0,1162937.563,13023.12107,13500,0,2629124.767,20,0.306917306,0,200,20,20,0,355.7045647
1,35.32305345,0.497298467,0,152.3808019,35.17520378,35.86666667,0,242.4136751,1.04001904,0.008228714,0,2.154923544,0.795394776,0,0,1.389807818,0.041433034,0.000324193,0,0.251558753,0.031825959,0,0,0.396737581,2.462412937,0.000511292,0,421.3636798,2.688420363,0,0,1242.830769,13151.68208,2.610312868,0,257154.675,13055.58166,13500,0,657639.2831,20,0.268765948,0,89.86345486,20,20,0,163.7804293
1,35.22101507,0.609997779,0,248.3973585,34.9984059,35.86666667,0,348.0978136,1.227809841,0.008541084,0,3.866683525,1.046168263,0,0,2.17819956,0.050641686,0.000739341,0,0.470477391,0.045362801,0,0,0.774835772,3.509626899,0.002069351,0,1441.192958,4.558572749,0,0,4541.675416,13105.72953,3.970909199,0,693852.7487,12980.34833,13500,0,1422235.93,20,0.374294245,0,148.0919825,20,20,0,254.3528401
1,35.31070163,0.331348863,0,187.0974275,35.12239023,35.86666667,0,279.7402672,1.164731957,0.006232522,0,2.546566907,0.907261855,0,0,1.52971976,0.046825309,0.000138831,0,0.334184632,0.040153959,0,0,0.538151321,2.759339864,0.000990086,0,713.3997397,3.410258659,0,0,2220.590075,13149.2835,1.186522258,0,390249.7917,13036.07274,13500,0,894736.3557,20,0.211274645,0,112.3953162,20,20,0,197.4293449
1,35.34038924,0.470853474,0,320.0429661,35.06380784,35.86666667,0,456.6706301,1.11302731,0.008246564,0,5.193294461,0.910730648,0,0,2.669988695,0.04453626,0.000453019,0,0.676878053,0.040366051,0,0,1.086342992,2.489714648,0.000806944,0,2392.689114,3.749787907,0,0,9511.763445,13163.66088,2.353811487,0,1152241.176,13004.26412,13500,0,2504938.126,20,0.279778882,0,199.9999532,20,20,0,343.1274125
1,35.14904328,0.553422879,0,106.4497711,34.88586083,35.86666667,0,189.9324143,1.094713512,0.009284822,0,1.406497293,0.870806807,0,0,0.796424109,0.048766079,0.000612179,0,0.159276481,0.041885865,0,0,0.236670567,3.77749772,0.001780958,0,171.6972826,4.763328349,0,0,446.9579284,13062.86483,3.27249916,0,124397.3128,12907.21379,13500,0,393302.9315,20,0.281782239,0,61.83287312,20,20,0,122.857385
1,35.36527217,0.382865731,0,227.3632744,35.0274415,35.86666667,0,317.4922114,1.223511037,0.005952877,0,2.857490926,1.067465937,0,0,1.47575415,0.047284895,0.000208919,0,0.454715683,0.047619411,0,0,0.740128893,2.468020317,0.00028593,0,1284.835685,4.506552862,0,0,4326.688453,13179.71722,1.548677744,0,584100.7793,12998.56564,13500,0,1202068.915,20,0.222991091,0,146.6065803,20,20,0,246.6190127
1,35.33529196,0.391049226,0,288.2534068,35.0549353,35.86666667,0,403.6640731,1.289962516,0.008392337,0,4.379297317,1.054688523,0,0,2.482061046,0.049870083,0.000355077,0,0.540826783,0.047139794,0,0,0.888175121,2.761825451,0.001247055,0,1986.944388,4.282739163,0,0,6259.183323,13165.69043,1.648589639,0,935907.0543,13011.54934,13500,0,1917536.198,20,0.262965046,0,171.1730804,20,20,0,292.8900902
1,34.69265578,0.328209496,0,56.89213492,34.25063345,35.86666667,0,129.7156052,0.865907063,0.007181532,0,0.430755043,0.625846374,0,0,0.303534242,0.052805258,8.25E-05,0,0.05226905,0.04443336,0,0,0.056673917,6.659167974,0.000346931,0,20.71909101,8.044838253,0,0,37.35431994,12823.71596,1.143391993,0,34604.33056,12556.37156,13500,0,177748.6004,20,0.197085721,0,32.63558477,19.99490378,20,0,75.90194813
1,35.43140789,0.487754725,0,327.7808828,35.10140695,35.86666667,0,455.4421241,1.268569644,0.019875647,0,6.368911763,1.182599512,0,0,3.384809901,0.045701405,0.000350372,0,0.708712893,0.051135462,0,0,1.201443843,2.058781769,0.00410673,0,2135.068521,4.293346053,0,0,10701.44359,13216.11483,2.628001898,0,1195721.776,13043.58414,13500,0,2532283.201,20,0.221168996,0,200,20,20,0,342.1282648
1,34.89753807,0.400350251,0,222.739183,34.50930132,35.86666667,0,302.753756,1.334771226,0.008124591,0,3.085526864,1.095079431,0,0,1.757095258,0.058274242,0.000363859,0,0.445219166,0.053203196,0,0,0.714118236,6.327154577,0.000754274,0,1378.41618,8.453093701,0,0,3908.593646,12957.99087,1.708692241,0,565463.9155,12750.92581,13500,0,1092172.076,20,0.247222024,0,143.0374331,20,20,0,231.4997675
1,35.1911098,0.191407251,0,103.8280778,34.76181192,35.86666667,0,173.5000407,1.192553698,0.005042542,0,1.153198072,0.900386744,0,0,0.891860534,0.051807503,-0.000250865,0,0.176451291,0.048962877,0,0,0.249235327,3.706291117,0.00064332,0,183.9860747,6.016634175,0,0,536.6351644,13089.62281,0.407491138,0,119059.7276,12854.64792,13500,0,333757.0357,20,0.12081812,0,64.68283453,20,20,0,119.2982887
1,35.43758246,0.69601777,0,172.5202276,35.05772428,35.86666667,0,251.3585597,1.032525138,0.018284048,0,2.427479622,0.940866901,0,0,1.156303921,0.03942211,0.000615242,0,0.299330669,0.043713091,0,0,0.479258532,1.78549151,0.002759237,0,631.2537885,3.957976729,0,0,1974.61192,13215.4037,5.167577145,0,332617.1762,13004.85817,13500,0,728335.0348,20,0.353336345,0,103.0199486,20,20,0,179.2624493
1,35.25928149,0.365510581,0,171.6523852,34.90083562,35.86666667,0,255.2119859,1.290212411,0.006193848,0,2.363217707,1.051365502,0,0,1.124501696,0.051725251,0.000286973,0,0.311702047,0.049560809,0,0,0.481710112,3.32661698,0.001150262,0,627.3376584,5.392794441,0,0,1938.15954,13127.1793,1.44267152,0,329394.8639,12934.54471,13500,0,747808.9357,20,0.241791356,0,103.9970117,20,20,0,181.8693326
1,35.14579435,0.392029274,0,256.2960337,34.87617778,35.86666667,0,357.5854081,1.327631344,0.008228714,0,3.807395728,1.125230559,0,0,2.120098768,0.055503406,0.000338781,0,0.497306314,0.050242668,0,0,0.790473987,4.295624855,0.001714613,0,1637.363965,5.715718762,0,0,4966.299336,13073.59786,1.671534283,0,742234.6208,12926.89751,13500,0,1506860.144,20,0.273314607,0,157.0708603,20,20,0,264.1317266
1,35.43580403,0.498410424,0,102.0745668,34.9594395,35.85470913,0,120.1076438,1.259210448,0.016427679,0,1.692592372,1.248649372,0.107734872,0,0.979948831,0.046073792,0.000434949,0,0.179824037,0.057703481,0.00223973,0,0.2547348,2.005820563,0.002893441,0,197.4728767,5.674031366,0.002691751,0,571.1214174,13217.47554,2.694317756,0,115618.6882,12981.76296,13489.9796,0,170264.49,20,0.228062754,0,59.16422584,20,20,0,84.78120619
1,35.29929299,0.368572321,0,221.4743868,34.83866843,35.81093064,0,241.953828,1.527039329,0.014345213,0,3.324022729,1.392172904,0.30547986,0,1.890016065,0.057075965,0.00042955,0,0.453811232,0.0648826,0.008192552,0,0.666925157,3.350406213,0.00101638,0,1279.300845,7.223617048,0.045257322,0,3641.766665,13154.06321,1.456579884,0,556032.3168,12941.08685,13455.263,0,735695.3137,20,0.186043625,0,135.441154,20,20,0,190.0908366
1,35.0321925,0.304378612,0,177.5530513,34.57580268,35.85532246,0,218.8707848,1.323936455,0.010739573,0,3.551442851,1.149764979,0.044005474,0,1.597608139,0.05678161,0.000362195,0,0.334290794,0.053554989,0.001405345,0,0.512118187,5.189774281,0.000490247,0,756.7311821,8.150202693,0.001653212,0,1928.593328,13019.2892,0.987568621,0,355167.3373,12788.41919,13490.75904,0,566582.0316,20,0.183617825,0,104.0540046,20,20,0,158.5533241
1,35.46359846,0.410196644,0,259.9461446,35.077525,35.86666667,0,323.3759642,1.169006961,0.010831796,0,4.505702981,1.055116916,0,0,2.805527459,0.04278451,0.000539226,0,0.485734581,0.047664278,0,0,0.784242236,1.756310746,0.000954723,0,1430.42449,4.156846846,0,0,4333.982488,13231.84927,1.7966017,0,754774.1936,13023.62432,13500,0,1240858.868,20,0.255550797,0,151.7139387,20,20,0,235.7314801
1,35.23020676,0.231016977,0,102.327352,34.88068817,35.86666667,0,153.9757371,1.11757006,0.009460344,0,1.352838103,0.939004581,0,0,0.882162194,0.047961134,0.000147282,0,0.158485034,0.044554705,0,0,0.261118383,3.251651012,0.00183826,0,173.1683949,5.059360923,0,0,527.5122665,13105.57661,0.623717249,0,115381.9769,12911.73892,13500,0,266176.39,20,0.165946701,0,59.25474178,20,20,0,104.6070945
1,35.41096035,0.601685587,0,327.5330174,35.16787735,35.86666667,0,561.9531699,0.950092223,0.022109835,0,6.685913607,0.948099006,0,0,7.558130541,0.037237857,0.000670179,0,0.697910284,0.037826732,0,0,1.598640888,1.833091818,0.004800203,0,2252.468444,3.125348339,0,0,19811.01314,13198.43018,3.952491832,0,1198034.224,13061.2097,13500,0,3975284.722,20,0.297257682,0,200,20,20,0,422.2211738
1,35.14310436,0.639555741,0,313.3638141,34.89493638,35.86666667,0,409.275651,1.289260427,0.016216457,0,4.726596061,1.152320462,0,0,2.517076218,0.053899048,0.000827719,0,0.697368689,0.049735295,0,0,1.183490124,4.220618262,0.002340491,0,2637.031938,5.607639109,0,0,11059.9575,13070.09796,4.361999877,0,1116168.19,12937.20207,13500,0,2127316.467,20,0.361936634,0,200,20,20,0,338.0090229
1,35.43043141,0.276056584,0,297.5264795,35.18673303,35.86666667,0,401.5388576,1.078624978,0.005777355,0,4.940441483,0.934015589,0,0,2.976081395,0.041818742,8.41E-05,0,0.583358499,0.04070319,0,0,0.896432483,1.890036067,0.00125109,0,2086.582292,3.103774324,0,0,6064.643498,13212.19488,0.843220234,0,996040.697,13072.8719,13500,0,1892936.754,20,0.195983397,0,180.2084639,20,20,0,292.3341297
1,35.55802477,0.412879713,0,281.1323141,35.335838,35.86666667,0,381.9913108,0.927809841,0.008047242,0,3.842360326,0.756753139,0,0,3.409412745,0.033340672,0.000197316,0,0.53610969,0.03345102,0,0,0.851940219,1.049690284,0.00066147,0,1892.429078,1.961390649,0,0,6255.421813,13284.43146,1.809805479,0,890315.3271,13149.21854,13500,0,1738820.652,20,0.237984173,0,169.0017949,20,20,0,279.6549409
1,35.61167942,0.386158446,0,324.3573464,35.42200647,35.86666667,0,492.5617296,1.01091212,0.006125424,0,5.469105135,0.850505742,0,0,2.852531683,0.032204472,3.94E-05,0,0.682407407,0.035147502,0,0,1.24472993,0.828741834,0.00047791,0,2090.615512,1.670236642,0,0,12848.94213,13317.97717,1.580656849,0,1171082.493,13202.50202,13500,0,2974027.998,20,0.2189258,0,200,20,20,0,379.2038436
1,35.27264971,0.227641082,0,246.815466,35.18043226,35.86666667,0,349.0901918,0.995951092,0.008538109,0,3.781213185,0.755649432,0,0,2.216397929,0.0408247,-4.21E-05,0,0.454157263,0.031531505,0,0,0.727289004,2.697707176,0.001194242,0,1423.166655,2.604147494,0,0,4067.643037,13122.58863,0.584980323,0,685115.384,13056.88665,13500,0,1413560.91,20,0.148617318,0,147.2027427,20,20,0,249.4792135
1,35.24358634,0.221558815,0,81.41948351,34.93068261,35.86666667,0,145.0653347,0.916177783,0.005830904,0,0.70058904,0.724335098,0,0,1.497471292,0.042433609,4.91E-05,0,0.109268063,0.037978422,0,0,0.16148309,2.804867141,0.000431143,0,100.5096191,4.081087488,0,0,331.4564536,13103.93696,0.530972956,0,72764.74929,12919.47524,13500,0,231750.8437,20,0.139007221,0,47.85861148,20,20,0,94.86697696
2,35.41732425,0.558884909,0,107.7307178,35.00466655,35.86666667,0,151.9574072,0.871502945,0.010192182,0,1.492238353,0.958645207,0,0,1.000178497,0.034290849,-0.000672989,0,0.155800747,0.042948419,0,0,0.243489265,1.69136358,0.004827946,0,176.7362629,4.28068489,0,0,357.2654194,13200.10319,3.440209208,0,127377.3577,12977.10857,13500,0,253924.2406,20,0.261660509,0,61.11201838,20,20,0,98.36014504
2,34.53217513,0.297743797,0,42.10528942,33.26221755,35.8665888,0,66.48253486,0.811944428,0.004489201,0,0.494552865,0.472374606,0.002368061,0,0.677723568,0.053208143,-3.59E-05,0,0.046609911,0.042395541,2.80E-05,0,0.067934216,7.555687022,0.001177227,0,19.02606557,11.02408433,2.35E-07,0,56.5493087,12736.56674,0.972335751,0,19202.23136,11951.31697,13499.92897,0,48237.07584,19.97323793,0.190298057,0,24.06679636,19.24884073,20,0,41.76288049
2,35.21265374,0.416038159,0,79.64662522,34.73862169,35.86496466,0,113.6256195,1.073906706,0.006485393,0,1.17786934,0.933126078,0.024120902,0,0.765871363,0.047761272,0.000274919,0,0.126481537,0.047054843,0.000387184,0,0.196236136,3.306189248,0.001086751,0,99.15200737,6.104911881,6.38E-05,0,312.08901,13094.629,1.854441471,0,69720.2328,12841.87082,13498.53786,0,145751.6321,20,0.264328495,0,45.02809745,20,20,0,75.32432999
2,35.16347704,0.656752167,0,84.28384746,34.77870586,35.84571823,0,121.9175191,1.118203725,0.006544892,0,1.224590944,0.986505623,0.054504076,0,0.824120902,0.048881143,0.0006097,0,0.112848372,0.047451227,0.001665873,0,0.187687229,3.719070085,0.001831405,0,119.8374706,5.980037198,0.004168131,0,284.1123636,13071.44277,4.580823938,0,78330.9822,12866.50195,13483.36987,0,165238.7786,20,0.382035989,0,44.4624893,20,20,0,78.04307478
2,35.26642601,0.397671903,0,77.87626481,34.85672942,35.86563224,0,115.0350834,1.089287202,0.004670673,0,1.074820015,0.865576843,0.007598025,0,0.572588802,0.045603937,0.000131085,0,0.118826591,0.044162254,0.000181252,0,0.183576949,2.940337625,0.000866622,0,76.64632256,5.108600617,1.94E-05,0,213.7605876,13123.32462,1.69089553,0,66052.2683,12896.10996,13499.13167,0,145868.8393,20,0.256259674,0,45.19143432,20,20,0,76.80274567
2,35.13985294,0.385020527,0,101.2816843,34.80643182,35.8559954,0,145.2589245,1.144172071,0.005310287,0,1.925947522,1.000544416,0.051258404,0,0.998363777,0.048207383,-6.61E-06,0,0.153240945,0.046542126,0.001482132,0,0.255067553,3.8855818,0.000477614,0,157.2352108,5.762762624,0.001636854,0,425.1263828,13059.95484,1.573009848,0,112608.8312,12879.91004,13491.24341,0,235333.0686,20,0.229515368,0,56.65331355,20,20,0,96.29571012
2,35.46771252,0.505000535,0,134.8873067,35.13067694,35.86666667,0,185.2481498,0.984690903,0.005262688,0,2.0348218,0.921577319,0,0,0.837716428,0.038259929,0.000368784,0,0.234196829,0.042433289,0,0,0.390404792,1.574130121,0.000505692,0,334.6357912,3.472713188,0,0,1220.882908,13231.56051,2.691097821,0,201623.1669,13042.96722,13500,0,400651.7614,20,0.291589688,0,81.25629278,20,20,0,136.2060971
2,35.38954773,0.338672498,0,83.87498046,34.91350806,35.86666667,0,126.7488459,1.058097816,0.006604391,0,1.072187184,0.906161123,0,0,1.097816386,0.04251563,-3.55E-06,0,0.134111889,0.045732532,0,0,0.204413174,2.107890007,0.000182254,0,95.88229612,4.8904426,0,0,268.6575947,13188.66664,1.210338809,0,76860.12669,12929.32732,13500,0,177410.5752,20,0.198873122,0,50.23912287,20,20,0,84.3225601
2,35.15482787,0.293152298,0,55.65442389,34.53252587,35.86666667,0,92.46571012,1.008564884,0.006854287,0,0.607059559,0.788736836,0,0,0.279288392,0.049068532,-0.000129807,0,0.074920293,0.049979473,0,0,0.098184178,3.623447642,0.000672036,0,30.36077324,7.334278389,0,0,77.94328066,13061.93067,0.926552274,0,33451.16719,12732.19105,13500,0,92273.59976,20,0.178165201,0,32.22712259,20,20,0,59.35829387
2,35.03831326,0.373325598,0,57.4107717,34.41155596,35.86666667,0,91.0377672,1.057943119,0.004325579,0,0.836300351,0.854141132,0,0,0.417950854,0.05307892,0.000202451,0,0.074639381,0.053578249,0,0,0.123824399,4.614205274,0.000489344,0,37.52025959,8.67628824,0,0,109.1590132,13007.02914,1.479926282,0,35763.96689,12687.86189,13500,0,90537.54269,20,0.235874053,0,32.8451223,20,20,0,59.11513228
2,34.94876655,0.383429742,0,53.93466655,34.10848252,35.86666667,0,85.60342576,0.926497888,0.005938002,0,0.686657345,0.699015291,0,0,0.338549414,0.046141026,-9.63E-05,0,0.083019906,0.049071892,0,0,0.104091329,4.724221481,0.000496428,0,36.53871632,9.840739969,0,0,68.87262901,12949.14598,1.559596074,0,31688.34989,12512.77063,13500,0,79131.95347,20,0.204172892,0,32.03759156,20,20,0,54.84759871
2,35.27386936,0.332758989,0,77.22200795,34.77905879,35.86385203,0,117.9589098,1.15817219,0.005203189,0,1.097432617,1.007687273,0.016903671,0,0.763104659,0.049972741,2.09E-05,0,0.110590153,0.052520378,0.000443741,0,0.191242626,3.037342196,0.000185167,0,81.19495951,6.34569937,0.0001279,0,263.3019103,13129.52589,1.169094818,0,65121.25281,12876.00384,13497.6592,0,154627.7366,20,0.199472638,0,42.751961,20,20,0,77.51876691
2,35.11321437,0.374592809,0,108.624429,34.62229587,35.85264564,0,154.4499034,1.296263462,0.007142857,0,1.857821146,1.093493782,0.062212173,0,0.921996787,0.055833835,0.000277078,0,0.184892593,0.055574683,0.001849835,0,0.285551214,4.501253566,0.000246876,0,221.5662392,7.854517487,0.00272026,0,686.8379973,13056.35392,1.481877731,0,130878.0025,12810.95281,13488.55125,0,272944.9215,20,0.228790988,0,63.36959843,20,20,0,106.1882825
2,35.16337582,0.385161302,0,75.33697836,34.6101715,35.86662571,0,110.8553291,1.221526745,0.005313262,0,0.988632713,0.987793776,0.002219313,0,0.540280835,0.053669315,0.000156196,0,0.13249324,0.053250299,2.09E-05,0,0.198851779,3.98251703,0.000410356,0,82.5472963,7.532084786,1.00E-07,0,242.6434898,13077.27878,1.570329125,0,62189.37722,12792.85025,13499.9601,0,136997.2704,20,0.214664916,0,46.86644616,20,20,0,78.12712426
2,34.83970032,0.393053252,0,59.7597076,34.20449218,35.86449584,0,93.63333155,1.147274945,0.005801154,0,0.727161302,0.814461236,0.006595466,0,0.482150295,0.057145898,0.000311378,0,0.081921587,0.053440718,0.000189802,0,0.133333333,6.406330926,0.000737477,0,49.15325764,10.00136975,4.94E-05,0,146.5610908,12919.30591,1.646446022,0,39031.50283,12584.05707,13498.25503,0,96813.49594,20,0.250679672,0,34.67229365,20,20,0,61.72968088
2,35.32711279,0.491736479,0,108.5819359,34.87173569,35.86644702,0,156.854632,1.210436128,0.005905278,0,1.542488249,1.134185161,0.003694889,0,1.005325162,0.049133132,0.000387471,0,0.18132285,0.054610876,5.68E-05,0,0.30412229,2.725954143,0.000667001,0,213.7055565,5.999057387,1.29E-06,0,731.5604257,13158.97938,2.558912735,0,130515.8715,12930.56158,13499.80838,0,282337.0998,20,0.297435173,0,62.63448354,20,20,0,108.7131888
2,35.34811063,0.418654509,0,113.8358073,34.88269663,35.86649584,0,166.6846649,1.29453204,0.005860653,0,1.831552329,1.10639317,0.004997918,0,1.104807521,0.049656371,0.000312535,0,0.195644187,0.052928487,6.00E-05,0,0.321303623,2.67627519,0.000850376,0,206.3521862,5.795102223,1.10E-06,0,676.1430935,13172.46068,1.868813054,0,142516.4456,12932.73714,13499.84472,0,313824.7578,20,0.270198869,0,66.89607265,20,20,0,115.1357801
2,35.42738422,0.892536582,0,110.1221364,35.04977331,35.86666667,0,164.3144737,1.133099304,0.010977569,0,1.585574463,0.984690903,0,0,0.985630987,0.043074975,0.001247452,0,0.179707684,0.046680594,0,0,0.285363242,1.959282965,0.006201936,0,188.7360221,4.208813947,0,0,574.1149283,13211.45953,8.552050997,0,133228.4267,13005.63844,13500,0,302182.0197,20,0.532930695,0,64.24584316,20,20,0,110.7962527
2,35.31081787,0.471221832,0,110.8719968,34.90182273,35.86666667,0,168.390755,1.245724996,0.006006426,0,1.590164812,1.105381686,0,0,0.867406438,0.050191223,0.000525123,0,0.178255324,0.051420473,0,0,0.297545776,2.875599408,0.002671437,0,205.940304,5.582100513,0,0,708.5525198,13151.23192,2.422184837,0,135538.9959,12940.43547,13500,0,320911.1751,20,0.328921719,0,64.12730661,20,20,0,114.3388436
2,35.1580457,0.390618532,0,68.86979146,34.67241185,35.86666667,0,110.1158396,1.069554352,0.006030226,0,0.773579461,0.832066996,0,0,0.40242161,0.051006679,0.000279678,0,0.092891674,0.049661759,0,0,0.152209727,3.746187331,0.00100247,0,54.91787781,6.522299828,0,0,171.4047383,13067.21779,1.637205832,0,51499.60042,12806.36569,13500,0,132890.9993,20,0.263355057,0,41.25299469,20,20,0,74.5917831
